윈도우,단지,모델,RMSE,WAPE
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.48",AR,89949.90481532933,0.16187643788226422
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.48",BAR,91341.85390282636,0.16448744786410577
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.48",BAR-X,94073.45624103463,0.17035578407487267
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",RandomWalk,113251.5055908013,0.19122244376527295
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",SeasonalNaive,132522.62420463658,0.2348484694119858
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",AR,102858.51699315097,0.17365672927660064
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",BAR,100066.01570072483,0.1684315266118109
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",BAR-X,110823.75022898182,0.18683989859604255
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",RandomWalk,13025.697543701563,0.02492222941921805
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",SeasonalNaive,42744.577306172025,0.09525457087805625
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",AR,7674.624517733786,0.015590768824505084
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",BAR,5895.532654063721,0.011544503160386918
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",BAR-X,29098.127017583523,0.061527954617271986
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",RandomWalk,31651.879590055072,0.05249671142913047
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",SeasonalNaive,62552.4065484294,0.13652375443877834
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",AR,89949.90481532933,0.16187643788226422
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",BAR,91341.85390282636,0.16448744786410577
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.49",BAR-X,94073.45624103463,0.17035578407487267
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",RandomWalk,113251.5055908013,0.19122244376527295
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",SeasonalNaive,132522.62420463658,0.2348484694119858
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",AR,102858.51699315097,0.17365672927660064
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",BAR,100066.01570072483,0.1684315266118109
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",BAR-X,110823.75022898182,0.18683989859604255
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",RandomWalk,13025.697543701563,0.02492222941921805
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",SeasonalNaive,42744.577306172025,0.09525457087805625
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",AR,7674.624517733786,0.015590768824505084
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",BAR,5895.532654063721,0.011544503160386918
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",BAR-X,29098.127017583523,0.061527954617271986
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",RandomWalk,31651.879590055072,0.05249671142913047
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",SeasonalNaive,62552.4065484294,0.13652375443877834
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",AR,89949.90481532933,0.16187643788226422
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",BAR,91341.85390282636,0.16448744786410577
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|131.6",BAR-X,94073.45624103463,0.17035578407487267
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",RandomWalk,104015.72397158688,0.12370160528800773
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",SeasonalNaive,109404.16277881457,0.14510544538873169
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",AR,85558.46037497868,0.09883766190858134
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",BAR,86914.66271445378,0.10086394263610893
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",BAR-X,92018.8075790456,0.10760979397874186
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",RandomWalk,66551.9846936713,0.10751104565537549
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",SeasonalNaive,64871.668186761926,0.10456553755522838
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",AR,44951.778048117245,0.07216088233504864
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",BAR,49613.22470021194,0.07970828192810568
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",BAR-X,69570.84013382067,0.11246900041456694
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",RandomWalk,3535.533905932573,0.0049261083743842365
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",SeasonalNaive,33942.353090693774,0.04679802955665037
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",AR,51440.4058325256,0.0880892307343148
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",BAR,46506.80727124115,0.07961588175427523
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.28",BAR-X,24287.780770504054,0.041575301226619135
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",RandomWalk,104015.72397158688,0.12370160528800773
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",SeasonalNaive,109404.16277881457,0.14510544538873169
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",AR,85558.46037497868,0.09883766190858134
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",BAR,86914.66271445378,0.10086394263610893
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",BAR-X,92018.8075790456,0.10760979397874186
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",RandomWalk,66551.9846936713,0.10751104565537549
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",SeasonalNaive,64871.668186761926,0.10456553755522838
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",AR,44951.778048117245,0.07216088233504864
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",BAR,49613.22470021194,0.07970828192810568
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",BAR-X,69570.84013382067,0.11246900041456694
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",RandomWalk,3535.533905932573,0.0049261083743842365
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",SeasonalNaive,33942.353090693774,0.04679802955665037
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",AR,51440.4058325256,0.0880892307343148
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",BAR,46506.80727124115,0.07961588175427523
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|152.39",BAR-X,24287.780770504054,0.041575301226619135
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",RandomWalk,104393.0872551755,0.1239773442416616
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",SeasonalNaive,111411.39977578606,0.14977973568281952
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",AR,86464.94233916988,0.09982268577997241
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",BAR,87999.54820596077,0.10205101069585651
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",BAR-X,95136.97062724696,0.11154893975852173
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",RandomWalk,74400.38082339823,0.12065136935603278
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",SeasonalNaive,65717.19714047464,0.1088082901554405
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",AR,55960.60099376777,0.09062006721879505
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",BAR,58546.663185503574,0.09481095112375215
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",BAR-X,88142.60191239369,0.14316445762572153
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",RandomWalk,23717.082451262675,0.03414634146341456
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",SeasonalNaive,47565.74397610105,0.07317073170731708
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",AR,79419.13527390422,0.13069273696191686
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",BAR,78847.28582935869,0.1298668289855246
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.52",BAR-X,58614.79846267091,0.09542697179658723
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",RandomWalk,104393.0872551755,0.1239773442416616
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",SeasonalNaive,111411.39977578606,0.14977973568281952
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",AR,86464.94233916988,0.09982268577997241
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",BAR,87999.54820596077,0.10205101069585651
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",BAR-X,95136.97062724696,0.11154893975852173
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",RandomWalk,74400.38082339823,0.12065136935603278
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",SeasonalNaive,65717.19714047464,0.1088082901554405
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",AR,55960.60099376777,0.09062006721879505
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",BAR,58546.663185503574,0.09481095112375215
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",BAR-X,88142.60191239369,0.14316445762572153
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",RandomWalk,23717.082451262675,0.03414634146341456
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",SeasonalNaive,47565.74397610105,0.07317073170731708
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",AR,79419.13527390422,0.13069273696191686
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",BAR,78847.28582935869,0.1298668289855246
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|155.53",BAR-X,58614.79846267091,0.09542697179658723
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",RandomWalk,139418.54551463632,0.1797078289536055
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",SeasonalNaive,138812.93734435085,0.17970795793036146
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",AR,125593.73218048528,0.16001236076847702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",BAR,119439.08460572382,0.15154646360941348
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",BAR-X,134249.90731168824,0.17243641905972312
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",RandomWalk,10628.28163047352,0.018867770262227572
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",SeasonalNaive,7817.181941083159,0.013626417236857718
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",AR,22623.3701343845,0.03347674701582773
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",BAR,17917.704336621395,0.025804742936992964
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",BAR-X,18601.194586025853,0.03312402889213106
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",RandomWalk,4303.529994860958,0.005302490078609641
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",SeasonalNaive,32660.96960185549,0.043346325375171024
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",AR,64092.84310191414,0.10582669261008566
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",BAR,62827.52691273974,0.10330209543995607
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.51",BAR-X,22821.910823084963,0.037099041504291476
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",RandomWalk,139418.54551463632,0.1797078289536055
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",SeasonalNaive,138812.93734435085,0.17970795793036146
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",AR,125593.73218048528,0.16001236076847702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",BAR,119439.08460572382,0.15154646360941348
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",BAR-X,134249.90731168824,0.17243641905972312
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",RandomWalk,10628.28163047352,0.018867770262227572
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",SeasonalNaive,7817.181941083159,0.013626417236857718
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",AR,22623.3701343845,0.03347674701582773
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",BAR,17917.704336621395,0.025804742936992964
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",BAR-X,18601.194586025853,0.03312402889213106
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",RandomWalk,4303.529994860958,0.005302490078609641
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",SeasonalNaive,32660.96960185549,0.043346325375171024
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",AR,64092.84310191414,0.10582669261008566
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",BAR,62827.52691273974,0.10330209543995607
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.52",BAR-X,22821.910823084963,0.037099041504291476
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",RandomWalk,139418.54551463632,0.1797078289536055
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",SeasonalNaive,138812.93734435085,0.17970795793036146
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",AR,125593.73218048528,0.16001236076847702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",BAR,119439.08460572382,0.15154646360941348
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",BAR-X,134249.90731168824,0.17243641905972312
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",RandomWalk,10628.28163047352,0.018867770262227572
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",SeasonalNaive,7817.181941083159,0.013626417236857718
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",AR,22623.3701343845,0.03347674701582773
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",BAR,17917.704336621395,0.025804742936992964
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",BAR-X,18601.194586025853,0.03312402889213106
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",RandomWalk,4303.529994860958,0.005302490078609641
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",SeasonalNaive,32660.96960185549,0.043346325375171024
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",AR,64092.84310191414,0.10582669261008566
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",BAR,62827.52691273974,0.10330209543995607
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|160.59",BAR-X,22821.910823084963,0.037099041504291476
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",RandomWalk,139418.54551463632,0.1797078289536055
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",SeasonalNaive,138812.93734435085,0.17970795793036146
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",AR,125593.73218048528,0.16001236076847702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",BAR,119439.08460572382,0.15154646360941348
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",BAR-X,134249.90731168824,0.17243641905972312
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",RandomWalk,10628.28163047352,0.018867770262227572
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",SeasonalNaive,7817.181941083159,0.013626417236857718
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",AR,22623.3701343845,0.03347674701582773
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",BAR,17917.704336621395,0.025804742936992964
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",BAR-X,18601.194586025853,0.03312402889213106
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",RandomWalk,4303.529994860958,0.005302490078609641
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",SeasonalNaive,32660.96960185549,0.043346325375171024
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",AR,64092.84310191414,0.10582669261008566
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",BAR,62827.52691273974,0.10330209543995607
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.18",BAR-X,22821.910823084963,0.037099041504291476
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",RandomWalk,139418.54551463632,0.1797078289536055
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",SeasonalNaive,138812.93734435085,0.17970795793036146
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",AR,125593.73218048528,0.16001236076847702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",BAR,119439.08460572382,0.15154646360941348
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",BAR-X,134249.90731168824,0.17243641905972312
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",RandomWalk,10628.28163047352,0.018867770262227572
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",SeasonalNaive,7817.181941083159,0.013626417236857718
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",AR,22623.3701343845,0.03347674701582773
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",BAR,17917.704336621395,0.025804742936992964
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",BAR-X,18601.194586025853,0.03312402889213106
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",RandomWalk,4303.529994860958,0.005302490078609641
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",SeasonalNaive,32660.96960185549,0.043346325375171024
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",AR,64092.84310191414,0.10582669261008566
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",BAR,62827.52691273974,0.10330209543995607
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|161.19",BAR-X,22821.910823084963,0.037099041504291476
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",RandomWalk,139418.54551463632,0.1797078289536055
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",SeasonalNaive,138812.93734435085,0.17970795793036146
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",AR,125593.73218048528,0.16001236076847702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",BAR,119439.08460572382,0.15154646360941348
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",BAR-X,134249.90731168824,0.17243641905972312
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",RandomWalk,10628.28163047352,0.018867770262227572
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",SeasonalNaive,7817.181941083159,0.013626417236857718
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",AR,22623.3701343845,0.03347674701582773
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",BAR,17917.704336621395,0.025804742936992964
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",BAR-X,18601.194586025853,0.03312402889213106
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",RandomWalk,4303.529994860958,0.005302490078609641
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",SeasonalNaive,32660.96960185549,0.043346325375171024
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",AR,64092.84310191414,0.10582669261008566
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",BAR,62827.52691273974,0.10330209543995607
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.27",BAR-X,22821.910823084963,0.037099041504291476
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",RandomWalk,139418.54551463632,0.1797078289536055
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",SeasonalNaive,138812.93734435085,0.17970795793036146
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",AR,125593.73218048528,0.16001236076847702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",BAR,119439.08460572382,0.15154646360941348
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",BAR-X,134249.90731168824,0.17243641905972312
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",RandomWalk,10628.28163047352,0.018867770262227572
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",SeasonalNaive,7817.181941083159,0.013626417236857718
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",AR,22623.3701343845,0.03347674701582773
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",BAR,17917.704336621395,0.025804742936992964
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",BAR-X,18601.194586025853,0.03312402889213106
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",RandomWalk,4303.529994860958,0.005302490078609641
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",SeasonalNaive,32660.96960185549,0.043346325375171024
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",AR,64092.84310191414,0.10582669261008566
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",BAR,62827.52691273974,0.10330209543995607
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|162.94",BAR-X,22821.910823084963,0.037099041504291476
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",RandomWalk,123899.32068686522,0.13730111962286387
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",SeasonalNaive,128472.59759704924,0.15615792575132598
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",AR,98156.43606996625,0.1048292224083857
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",BAR,99317.73163813264,0.1063257940921972
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",BAR-X,108085.94146668418,0.11738554654496458
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",RandomWalk,56568.54249492359,0.0865921787709494
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",SeasonalNaive,52121.65257037289,0.08100558659217867
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",AR,31786.95644003854,0.04818567436312793
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",BAR,37577.075898933566,0.057116067012194474
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",BAR-X,64463.88413335244,0.09874588032972174
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",RandomWalk,14433.756729740295,0.01954887218045099
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",SeasonalNaive,62437.46871871082,0.08684210526315785
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",AR,84514.68823970812,0.13088140778045743
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",BAR,79089.75838509694,0.1227430027657957
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.38",BAR-X,56210.97933808545,0.0872021811712821
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",RandomWalk,131909.05958272918,0.14385964912280702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",SeasonalNaive,134334.78080278888,0.15672514619883046
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",AR,107843.15865141373,0.1138027790204504
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",BAR,109196.47849214108,0.11550856267866988
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",BAR-X,119404.07735499808,0.12827915024935554
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",RandomWalk,44487.82605013068,0.06796116504854408
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",SeasonalNaive,40052.04946899321,0.062413314840499515
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",AR,18810.542374299348,0.02576079383058223
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",BAR,24765.152703329768,0.03644604463075005
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",BAR-X,53741.94312616579,0.08215790554977992
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",RandomWalk,14433.756729740555,0.019033674963396745
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",SeasonalNaive,68670.40847410195,0.09516837481698401
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",AR,94589.01770531724,0.1426226108040889
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",BAR,83298.52969027325,0.12471309338084531
BT@2022-06,"강남구|압구정동|신현대(현대9,11,12차)|170.81",BAR-X,50988.87338141698,0.07601812503902543
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",RandomWalk,131909.05958272918,0.14385964912280702
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",SeasonalNaive,134334.78080278888,0.15672514619883046
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",AR,107843.15865141373,0.1138027790204504
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",BAR,109196.47849214108,0.11550856267866988
BT@2024-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",BAR-X,119404.07735499808,0.12827915024935554
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",RandomWalk,44487.82605013068,0.06796116504854408
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",SeasonalNaive,40052.04946899321,0.062413314840499515
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",AR,18810.542374299348,0.02576079383058223
BT@2023-06,"강남구|압구정동|신현대(현대9,11,12차)|171.43",BAR,24765.152703329768,0.03644604463075005
